anio,provincia,destino,region_destino,valor_musd,total_provincia_musd,participacion_pct,var_interanual_pct,decada,ranking_destino,es_top3,rubro_principal,pp_participacion_pct
1997,Misiones,Francia,Europa,28.52,248.22,11.49,40.49,1990s,4,False,MOI,22.53
1997,Misiones,Bélgica,Europa,18.19,248.22,7.33,34.44,1990s,5,False,MOI,22.53
1997,Misiones,Siria,Asia,11.54,248.22,4.65,23.03,1990s,6,False,MOI,22.53
1997,Misiones,Países Bajos,Europa,9.75,248.22,3.93,86.42,1990s,7,False,MOI,22.53
1997,Misiones,Sudáfrica,África,7.45,248.22,3.0,-6.64,1990s,8,False,MOI,22.53
1997,Misiones,Chile,América Latina,5.88,248.22,2.37,-17.76,1990s,9,False,MOI,22.53
1997,Misiones,Alemania,Europa,4.84,248.22,1.95,369.9,1990s,10,False,MOI,22.53
1997,Misiones,China,Asia,0.09,248.22,0.04,-90.62,1990s,11,False,MOI,22.53
1998,Misiones,Brasil,Mercosur,62.65,237.98,26.33,41.68,1990s,1,True,MOI,16.41
1998,Misiones,Estados Unidos,América del Norte,55.29,237.98,23.23,-2.5,1990s,2,True,MOI,16.41
1998,Misiones,Resto,Otros,40.56,237.98,17.04,-33.54,1990s,3,True,MOI,16.41
1998,Misiones,Francia,Europa,27.16,237.98,11.41,-4.77,1990s,4,False,MOI,16.41
1998,Misiones,Bélgica,Europa,18.76,237.98,7.88,3.13,1990s,5,False,MOI,16.41
1998,Misiones,Siria,Asia,9.54,237.98,4.01,-17.33,1990s,6,False,MOI,16.41
1998,Misiones,Chile,América Latina,8.95,237.98,3.76,52.21,1990s,7,False,MOI,16.41
1998,Misiones,Alemania,Europa,7.31,237.98,3.07,51.03,1990s,8,False,MOI,16.41
1998,Misiones,Países Bajos,Europa,4.09,237.98,1.72,-58.05,1990s,9,False,MOI,16.41
1998,Misiones,Sudáfrica,África,3.66,237.98,1.54,-50.87,1990s,10,False,MOI,16.41
1998,Misiones,China,Asia,0.01,237.98,0.0,-88.89,1990s,11,False,MOI,16.41
1999,Misiones,Estados Unidos,América del Norte,63.08,235.08,26.83,14.09,1990s,1,True,MOI,23.57
1999,Misiones,Brasil,Mercosur,57.35,235.08,24.4,-8.46,1990s,2,True,MOI,23.57
1999,Misiones,Resto,Otros,35.76,235.08,15.21,-11.83,1990s,3,True,MOI,23.57
1999,Misiones,Francia,Europa,21.34,235.08,9.08,-21.43,1990s,4,False,MOI,23.57
1999,Misiones,Bélgica,Europa,19.89,235.08,8.46,6.02,1990s,5,False,MOI,23.57
1999,Misiones,Alemania,Europa,11.3,235.08,4.81,54.58,1990s,6,False,MOI,23.57
1999,Misiones,Siria,Asia,10.6,235.08,4.51,11.11,1990s,7,False,MOI,23.57
1999,Misiones,Chile,América Latina,6.36,235.08,2.71,-28.94,1990s,8,False,MOI,23.57
1999,Misiones,Países Bajos,Europa,5.54,235.08,2.36,35.45,1990s,9,False,MOI,23.57
1999,Misiones,Sudáfrica,África,3.8,235.08,1.62,3.83,1990s,10,False,MOI,23.57
1999,Misiones,China,Asia,0.07,235.08,0.03,600.0,1990s,11,False,MOI,23.57
2000,Misiones,Brasil,Mercosur,91.74,282.38,32.49,59.97,2000s,1,True,MOI,14.92
2000,Misiones,Estados Unidos,América del Norte,52.15,282.38,18.47,-17.33,2000s,2,True,MOI,14.92
2000,Misiones,Resto,Otros,40.67,282.38,14.4,13.73,2000s,3,True,MOI,14.92
2000,Misiones,Bélgica,Europa,33.15,282.38,11.74,66.67,2000s,4,False,MOI,14.92
2000,Misiones,Francia,Europa,27.95,282.38,9.9,30.97,2000s,5,False,MOI,14.92
2000,Misiones,Siria,Asia,10.76,282.38,3.81,1.51,2000s,6,False,MOI,14.92
2000,Misiones,Sudáfrica,África,8.66,282.38,3.07,127.89,2000s,7,False,MOI,14.92
2000,Misiones,Alemania,Europa,8.44,282.38,2.99,-25.31,2000s,8,False,MOI,14.92
2000,Misiones,Chile,América Latina,6.5,282.38,2.3,2.2,2000s,9,False,MOI,14.92
2000,Misiones,Países Bajos,Europa,2.35,282.38,0.83,-57.58,2000s,10,False,MOI,14.92
2000,Misiones,China,Asia,0.0,282.38,0.0,-100.0,2000s,11,False,MOI,14.92
2001,Misiones,Estados Unidos,América del Norte,59.92,244.5,24.51,14.9,2000s,1,True,MOI,21.56
2001,Misiones,Brasil,Mercosur,57.27,244.5,23.42,-37.57,2000s,2,True,MOI,21.56
2001,Misiones,Resto,Otros,42.77,244.5,17.49,5.16,2000s,3,True,MOI,21.56
2001,Misiones,Bélgica,Europa,24.93,244.5,10.2,-24.8,2000s,4,False,MOI,21.56
2001,Misiones,Francia,Europa,19.61,244.5,8.02,-29.84,2000s,5,False,MOI,21.56
2001,Misiones,Alemania,Europa,9.53,244.5,3.9,12.91,2000s,6,False,MOI,21.56
2001,Misiones,Siria,Asia,9.13,244.5,3.73,-15.15,2000s,7,False,MOI,21.56
2001,Misiones,Chile,América Latina,8.23,244.5,3.37,26.62,2000s,8,False,MOI,21.56
2001,Misiones,China,Asia,6.42,244.5,2.63,,2000s,9,False,MOI,21.56
2001,Misiones,Países Bajos,Europa,3.56,244.5,1.46,51.49,2000s,10,False,MOI,21.56
2001,Misiones,Sudáfrica,África,3.13,244.5,1.28,-63.86,2000s,11,False,MOI,21.56
2002,Misiones,Estados Unidos,América del Norte,78.3,270.65,28.93,30.67,2000s,1,True,MOI,17.52
2002,Misiones,Brasil,Mercosur,60.43,270.65,22.33,5.52,2000s,2,True,MOI,17.52
2002,Misiones,Resto,Otros,39.05,270.65,14.43,-8.7,2000s,3,True,MOI,17.52
2002,Misiones,Bélgica,Europa,27.17,270.65,10.04,8.99,2000s,4,False,MOI,17.52
2002,Misiones,Francia,Europa,23.16,270.65,8.56,18.1,2000s,5,False,MOI,17.52
2002,Misiones,China,Asia,11.12,270.65,4.11,73.21,2000s,6,False,MOI,17.52
2002,Misiones,Chile,América Latina,10.32,270.65,3.81,25.39,2000s,7,False,MOI,17.52
2002,Misiones,Siria,Asia,7.91,270.65,2.92,-13.36,2000s,8,False,MOI,17.52
2002,Misiones,Alemania,Europa,6.82,270.65,2.52,-28.44,2000s,9,False,MOI,17.52
2002,Misiones,Países Bajos,Europa,3.69,270.65,1.36,3.65,2000s,10,False,MOI,17.52
2002,Misiones,Sudáfrica,África,2.68,270.65,0.99,-14.38,2000s,11,False,MOI,17.52
2003,Misiones,Estados Unidos,América del Norte,70.98,319.54,22.21,-9.35,2000s,1,True,MOA,17.14
2003,Misiones,Brasil,Mercosur,65.74,319.54,20.57,8.79,2000s,2,True,MOA,17.14
2003,Misiones,Resto,Otros,58.36,319.54,18.26,49.45,2000s,3,True,MOA,17.14
2003,Misiones,Bélgica,Europa,39.16,319.54,12.26,44.13,2000s,4,False,MOA,17.14
2003,Misiones,China,Asia,27.88,319.54,8.73,150.72,2000s,5,False,MOA,17.14
2003,Misiones,Francia,Europa,23.87,319.54,7.47,3.07,2000s,6,False,MOA,17.14
2003,Misiones,Alemania,Europa,10.17,319.54,3.18,49.12,2000s,7,False,MOA,17.14
2003,Misiones,Siria,Asia,9.11,319.54,2.85,15.17,2000s,8,False,MOA,17.14
2003,Misiones,Chile,América Latina,6.89,319.54,2.16,-33.24,2000s,9,False,MOA,17.14
2003,Misiones,Países Bajos,Europa,6.77,319.54,2.12,83.47,2000s,10,False,MOA,17.14
2003,Misiones,Sudáfrica,África,0.62,319.54,0.19,-76.87,2000s,11,False,MOA,17.14
2004,Misiones,Estados Unidos,América del Norte,109.43,399.31,27.4,54.17,2000s,1,True,MOA,16.35
2004,Misiones,Brasil,Mercosur,80.02,399.31,20.04,21.72,2000s,2,True,MOA,16.35
2004,Misiones,Resto,Otros,68.02,399.31,17.03,16.55,2000s,3,True,MOA,16.35
2004,Misiones,Bélgica,Europa,49.73,399.31,12.45,26.99,2000s,4,False,MOA,16.35
2004,Misiones,Francia,Europa,30.44,399.31,7.62,27.52,2000s,5,False,MOA,16.35
2004,Misiones,China,Asia,25.76,399.31,6.45,-7.6,2000s,6,False,MOA,16.35
2004,Misiones,Siria,Asia,10.71,399.31,2.68,17.56,2000s,7,False,MOA,16.35
2004,Misiones,Alemania,Europa,10.27,399.31,2.57,0.98,2000s,8,False,MOA,16.35
2004,Misiones,Chile,América Latina,10.01,399.31,2.51,45.28,2000s,9,False,MOA,16.35
2004,Misiones,Países Bajos,Europa,3.17,399.31,0.79,-53.18,2000s,10,False,MOA,16.35
2004,Misiones,Sudáfrica,África,1.75,399.31,0.44,182.26,2000s,11,False,MOA,16.35
2005,Misiones,Estados Unidos,América del Norte,105.81,382.35,27.67,-3.31,2000s,1,True,MOA,19.83
2005,Misiones,Resto,Otros,77.15,382.35,20.18,13.42,2000s,2,True,MOA,19.83
2005,Misiones,Brasil,Mercosur,73.79,382.35,19.3,-7.79,2000s,3,True,MOA,19.83
2005,Misiones,Bélgica,Europa,24.87,382.35,6.5,-49.99,2000s,4,False,MOA,19.83
2005,Misiones,China,Asia,21.81,382.35,5.7,-15.33,2000s,5,False,MOA,19.83
2005,Misiones,Francia,Europa,20.25,382.35,5.3,-33.48,2000s,6,False,MOA,19.83
2005,Misiones,Sudáfrica,África,19.56,382.35,5.12,1017.71,2000s,7,False,MOA,19.83
2005,Misiones,Alemania,Europa,11.58,382.35,3.03,12.76,2000s,8,False,MOA,19.83
2005,Misiones,Siria,Asia,10.8,382.35,2.82,0.84,2000s,9,False,MOA,19.83
2005,Misiones,Chile,América Latina,9.55,382.35,2.5,-4.6,2000s,10,False,MOA,19.83
2005,Misiones,Países Bajos,Europa,7.2,382.35,1.88,127.13,2000s,11,False,MOA,19.83
2006,Misiones,Estados Unidos,América del Norte,113.1,417.0,27.12,6.89,2000s,1,True,MOA,17.41
2006,Misiones,Brasil,Mercosur,92.99,417.0,22.3,26.02,2000s,2,True,MOA,17.41
2006,Misiones,Resto,Otros,69.66,417.0,16.71,-9.71,2000s,3,True,MOA,17.41
2006,Misiones,Bélgica,Europa,37.78,417.0,9.06,51.91,2000s,4,False,MOA,17.41
2006,Misiones,Sudáfrica,África,32.21,417.0,7.72,64.67,2000s,5,False,MOA,17.41
2006,Misiones,Francia,Europa,22.11,417.0,5.3,9.19,2000s,6,False,MOA,17.41
2006,Misiones,Siria,Asia,13.12,417.0,3.15,21.48,2000s,7,False,MOA,17.41
2006,Misiones,China,Asia,11.29,417.0,2.71,-48.23,2000s,8,False,MOA,17.41
2006,Misiones,Chile,América Latina,9.47,417.0,2.27,-0.84,2000s,9,False,MOA,17.41
2006,Misiones,Alemania,Europa,9.29,417.0,2.23,-19.78,2000s,10,False,MOA,17.41
2006,Misiones,Países Bajos,Europa,5.98,417.0,1.43,-16.94,2000s,11,False,MOA,17.41
2007,Misiones,Brasil,Mercosur,114.84,439.39,26.14,23.5,2000s,1,True,MOA,17.83
2007,Misiones,Estados Unidos,América del Norte,90.22,439.39,20.53,-20.23,2000s,2,True,MOA,17.83
2007,Misiones,Resto,Otros,87.04,439.39,19.81,24.95,2000s,3,True,MOA,17.83
2007,Misiones,Bélgica,Europa,33.13,439.39,7.54,-12.31,2000s,4,False,MOA,17.83
2007,Misiones,Sudáfrica,África,30.37,439.39,6.91,-5.71,2000s,5,False,MOA,17.83
2007,Misiones,Francia,Europa,28.58,439.39,6.5,29.26,2000s,6,False,MOA,17.83
2007,Misiones,Siria,Asia,15.81,439.39,3.6,20.5,2000s,7,False,MOA,17.83
2007,Misiones,China,Asia,15.75,439.39,3.58,39.5,2000s,8,False,MOA,17.83
2007,Misiones,Chile,América Latina,7.96,439.39,1.81,-15.95,2000s,9,False,MOA,17.83
2007,Misiones,Países Bajos,Europa,7.94,439.39,1.81,32.78,2000s,10,False,MOA,17.83
2007,Misiones,Alemania,Europa,7.75,439.39,1.76,-16.58,2000s,11,False,MOA,17.83
2008,Misiones,Brasil,Mercosur,139.49,473.98,29.43,21.46,2000s,1,True,MOA,23.76
2008,Misiones,Resto,Otros,103.68,473.98,21.87,19.12,2000s,2,True,MOA,23.76
2008,Misiones,Estados Unidos,América del Norte,84.45,473.98,17.82,-6.4,2000s,3,True,MOA,23.76
2008,Misiones,Bélgica,Europa,33.38,473.98,7.04,0.75,2000s,4,False,MOA,23.76
2008,Misiones,China,Asia,27.4,473.98,5.78,73.97,2000s,5,False,MOA,23.76
2008,Misiones,Sudáfrica,África,25.68,473.98,5.42,-15.44,2000s,6,False,MOA,23.76
2008,Misiones,Siria,Asia,18.92,473.98,3.99,19.67,2000s,7,False,MOA,23.76
2008,Misiones,Alemania,Europa,15.02,473.98,3.17,93.81,2000s,8,False,MOA,23.76
2008,Misiones,Países Bajos,Europa,13.25,473.98,2.8,66.88,2000s,9,False,MOA,23.76
2008,Misiones,Chile,América Latina,9.41,473.98,1.99,18.22,2000s,10,False,MOA,23.76
2008,Misiones,Francia,Europa,3.31,473.98,0.7,-88.42,2000s,11,False,MOA,23.76
2009,Misiones,Brasil,Mercosur,101.08,449.92,22.47,-27.54,2000s,1,True,MOA,26.89
2009,Misiones,Estados Unidos,América del Norte,88.92,449.92,19.76,5.29,2000s,2,True,MOA,26.89
2009,Misiones,Resto,Otros,86.99,449.92,19.33,-16.1,2000s,3,True,MOA,26.89
2009,Misiones,China,Asia,52.64,449.92,11.7,92.12,2000s,4,False,MOA,26.89
2009,Misiones,Bélgica,Europa,42.23,449.92,9.39,26.51,2000s,5,False,MOA,26.89
2009,Misiones,Siria,Asia,24.06,449.92,5.35,27.17,2000s,6,False,MOA,26.89
2009,Misiones,Sudáfrica,África,17.0,449.92,3.78,-33.8,2000s,7,False,MOA,26.89
2009,Misiones,Países Bajos,Europa,14.59,449.92,3.24,10.11,2000s,8,False,MOA,26.89
2009,Misiones,Chile,América Latina,11.19,449.92,2.49,18.92,2000s,9,False,MOA,26.89
2009,Misiones,Alemania,Europa,9.54,449.92,2.12,-36.48,2000s,10,False,MOA,26.89
2009,Misiones,Francia,Europa,1.69,449.92,0.38,-48.94,2000s,11,False,MOA,26.89
2010,Misiones,Brasil,Mercosur,166.53,528.56,31.51,64.75,2010s,1,True,MOA,16.35
2010,Misiones,Resto,Otros,95.71,528.56,18.11,10.02,2010s,2,True,MOA,16.35
2010,Misiones,Estados Unidos,América del Norte,91.09,528.56,17.23,2.44,2010s,3,True,MOA,16.35
2010,Misiones,China,Asia,44.36,528.56,8.39,-15.73,2010s,4,False,MOA,16.35
2010,Misiones,Bélgica,Europa,43.72,528.56,8.27,3.53,2010s,5,False,MOA,16.35
2010,Misiones,Sudáfrica,África,30.99,528.56,5.86,82.29,2010s,6,False,MOA,16.35
2010,Misiones,Siria,Asia,24.49,528.56,4.63,1.79,2010s,7,False,MOA,16.35
2010,Misiones,Chile,América Latina,12.74,528.56,2.41,13.85,2010s,8,False,MOA,16.35
2010,Misiones,Países Bajos,Europa,11.12,528.56,2.1,-23.78,2010s,9,False,MOA,16.35
2010,Misiones,Alemania,Europa,6.35,528.56,1.2,-33.44,2010s,10,False,MOA,16.35
2010,Misiones,Francia,Europa,1.45,528.56,0.27,-14.2,2010s,11,False,MOA,16.35
2011,Misiones,Brasil,Mercosur,158.23,535.71,29.54,-4.98,2010s,1,True,MOA,18.67
2011,Misiones,Estados Unidos,América del Norte,104.27,535.71,19.46,14.47,2010s,2,True,MOA,18.67
2011,Misiones,Resto,Otros,81.4,535.71,15.19,-14.95,2010s,3,True,MOA,18.67
2011,Misiones,China,Asia,59.59,535.71,11.12,34.33,2010s,4,False,MOA,18.67
2011,Misiones,Bélgica,Europa,40.51,535.71,7.56,-7.34,2010s,5,False,MOA,18.67
2011,Misiones,Siria,Asia,30.16,535.71,5.63,23.15,2010s,6,False,MOA,18.67
2011,Misiones,Sudáfrica,África,29.08,535.71,5.43,-6.16,2010s,7,False,MOA,18.67
2011,Misiones,Chile,América Latina,14.11,535.71,2.63,10.75,2010s,8,False,MOA,18.67
2011,Misiones,Países Bajos,Europa,10.53,535.71,1.97,-5.31,2010s,9,False,MOA,18.67
2011,Misiones,Alemania,Europa,5.98,535.71,1.12,-5.83,2010s,10,False,MOA,18.67
2011,Misiones,Francia,Europa,1.83,535.71,0.34,26.21,2010s,11,False,MOA,18.67
2012,Misiones,Brasil,Mercosur,115.73,441.2,26.23,-26.86,2010s,1,True,MOA,19.8
2012,Misiones,Estados Unidos,América del Norte,89.63,441.2,20.32,-14.04,2010s,2,True,MOA,19.8
2012,Misiones,Resto,Otros,67.41,441.2,15.28,-17.19,2010s,3,True,MOA,19.8
2012,Misiones,Siria,Asia,43.78,441.2,9.92,45.16,2010s,4,False,MOA,19.8
2012,Misiones,Bélgica,Europa,38.69,441.2,8.77,-4.49,2010s,5,False,MOA,19.8
2012,Misiones,China,Asia,29.58,441.2,6.7,-50.36,2010s,6,False,MOA,19.8
2012,Misiones,Chile,América Latina,20.25,441.2,4.59,43.52,2010s,7,False,MOA,19.8
2012,Misiones,Sudáfrica,África,17.04,441.2,3.86,-41.4,2010s,8,False,MOA,19.8
2012,Misiones,Alemania,Europa,11.32,441.2,2.57,89.3,2010s,9,False,MOA,19.8
2012,Misiones,Países Bajos,Europa,5.9,441.2,1.34,-43.97,2010s,10,False,MOA,19.8
2012,Misiones,Francia,Europa,1.87,441.2,0.42,2.19,2010s,11,False,MOA,19.8
2013,Misiones,Brasil,Mercosur,131.07,485.36,27.0,13.25,2010s,1,True,MOA,17.28
2013,Misiones,Estados Unidos,América del Norte,109.89,485.36,22.64,22.6,2010s,2,True,MOA,17.28
2013,Misiones,Resto,Otros,73.25,485.36,15.09,8.66,2010s,3,True,MOA,17.28
2013,Misiones,Siria,Asia,49.33,485.36,10.16,12.68,2010s,4,False,MOA,17.28
2013,Misiones,China,Asia,46.27,485.36,9.53,56.42,2010s,5,False,MOA,17.28
2013,Misiones,Bélgica,Europa,30.15,485.36,6.21,-22.07,2010s,6,False,MOA,17.28
2013,Misiones,Chile,América Latina,20.42,485.36,4.21,0.84,2010s,7,False,MOA,17.28
2013,Misiones,Alemania,Europa,9.43,485.36,1.94,-16.7,2010s,8,False,MOA,17.28
2013,Misiones,Sudáfrica,África,9.03,485.36,1.86,-47.01,2010s,9,False,MOA,17.28
2013,Misiones,Países Bajos,Europa,5.43,485.36,1.12,-7.97,2010s,10,False,MOA,17.28
2013,Misiones,Francia,Europa,1.08,485.36,0.22,-42.25,2010s,11,False,MOA,17.28
2014,Misiones,Brasil,Mercosur,151.12,476.18,31.74,15.3,2010s,1,True,MOA,12.81
2014,Misiones,Estados Unidos,América del Norte,106.75,476.18,22.42,-2.86,2010s,2,True,MOA,12.81
2014,Misiones,Resto,Otros,77.52,476.18,16.28,5.83,2010s,3,True,MOA,12.81
2014,Misiones,Siria,Asia,66.66,476.18,14.0,35.13,2010s,4,False,MOA,12.81
2014,Misiones,China,Asia,22.13,476.18,4.65,-52.17,2010s,5,False,MOA,12.81
2014,Misiones,Chile,América Latina,17.06,476.18,3.58,-16.45,2010s,6,False,MOA,12.81
2014,Misiones,Bélgica,Europa,15.85,476.18,3.33,-47.43,2010s,7,False,MOA,12.81
2014,Misiones,Alemania,Europa,11.11,476.18,2.33,17.82,2010s,8,False,MOA,12.81
2014,Misiones,Países Bajos,Europa,4.13,476.18,0.87,-23.94,2010s,9,False,MOA,12.81
2014,Misiones,Sudáfrica,África,2.46,476.18,0.52,-72.76,2010s,10,False,MOA,12.81
2014,Misiones,Francia,Europa,1.39,476.18,0.29,28.7,2010s,11,False,MOA,12.81
2015,Misiones,Brasil,Mercosur,133.9,404.23,33.12,-11.39,2010s,1,True,MOA,8.83
2015,Misiones,Estados Unidos,América del Norte,91.41,404.23,22.61,-14.37,2010s,2,True,MOA,8.83
2015,Misiones,Siria,Asia,80.43,404.23,19.9,20.66,2010s,3,True,MOA,8.83
2015,Misiones,Resto,Otros,43.52,404.23,10.77,-43.86,2010s,4,False,MOA,8.83
2015,Misiones,Chile,América Latina,18.16,404.23,4.49,6.45,2010s,5,False,MOA,8.83
2015,Misiones,Bélgica,Europa,14.04,404.23,3.47,-11.42,2010s,6,False,MOA,8.83
2015,Misiones,China,Asia,12.19,404.23,3.02,-44.92,2010s,7,False,MOA,8.83
2015,Misiones,Alemania,Europa,6.12,404.23,1.51,-44.91,2010s,8,False,MOA,8.83
2015,Misiones,Países Bajos,Europa,2.47,404.23,0.61,-40.19,2010s,9,False,MOA,8.83
2015,Misiones,Francia,Europa,1.38,404.23,0.34,-0.72,2010s,10,False,MOA,8.83
2015,Misiones,Sudáfrica,África,0.63,404.23,0.16,-74.39,2010s,11,False,MOA,8.83
2016,Misiones,Brasil,Mercosur,100.48,347.89,28.88,-24.96,2010s,1,True,MOA,11.55
2016,Misiones,Estados Unidos,América del Norte,84.74,347.89,24.36,-7.3,2010s,2,True,MOA,11.55
2016,Misiones,Siria,Asia,51.09,347.89,14.69,-36.48,2010s,3,True,MOA,11.55
2016,Misiones,Resto,Otros,40.79,347.89,11.72,-6.27,2010s,4,False,MOA,11.55
2016,Misiones,China,Asia,31.95,347.89,9.18,162.1,2010s,5,False,MOA,11.55
2016,Misiones,Bélgica,Europa,14.42,347.89,4.14,2.71,2010s,6,False,MOA,11.55
2016,Misiones,Chile,América Latina,13.27,347.89,3.81,-26.93,2010s,7,False,MOA,11.55
2016,Misiones,Alemania,Europa,9.14,347.89,2.63,49.35,2010s,8,False,MOA,11.55
2016,Misiones,Países Bajos,Europa,1.37,347.89,0.39,-44.53,2010s,9,False,MOA,11.55
2016,Misiones,Francia,Europa,0.56,347.89,0.16,-59.42,2010s,10,False,MOA,11.55
2016,Misiones,Sudáfrica,África,0.09,347.89,0.03,-85.71,2010s,11,False,MOA,11.55
2017,Misiones,Estados Unidos,América del Norte,87.16,411.73,21.17,2.86,2010s,1,True,MOA,17.55
2017,Misiones,China,Asia,82.06,411.73,19.93,156.84,2010s,2,True,MOA,17.55
2017,Misiones,Brasil,Mercosur,64.18,411.73,15.59,-36.13,2010s,3,True,MOA,17.55
2017,Misiones,Resto,Otros,60.07,411.73,14.59,47.27,2010s,4,False,MOA,17.55
2017,Misiones,Siria,Asia,55.88,411.73,13.57,9.38,2010s,5,False,MOA,17.55
2017,Misiones,Bélgica,Europa,44.63,411.73,10.84,209.5,2010s,6,False,MOA,17.55
2017,Misiones,Chile,América Latina,13.59,411.73,3.3,2.41,2010s,7,False,MOA,17.55
2017,Misiones,Alemania,Europa,2.24,411.73,0.54,-75.49,2010s,8,False,MOA,17.55
2017,Misiones,Países Bajos,Europa,1.21,411.73,0.29,-11.68,2010s,9,False,MOA,17.55
2017,Misiones,Francia,Europa,0.59,411.73,0.14,5.36,2010s,10,False,MOA,17.55
2017,Misiones,Sudáfrica,África,0.13,411.73,0.03,44.44,2010s,11,False,MOA,17.55
2018,Misiones,China,Asia,106.18,481.54,22.05,29.39,2010s,1,True,MOA,16.85
2018,Misiones,Estados Unidos,América del Norte,86.16,481.54,17.89,-1.15,2010s,2,True,MOA,16.85
2018,Misiones,Brasil,Mercosur,79.0,481.54,16.41,23.09,2010s,3,True,MOA,16.85
2018,Misiones,Resto,Otros,75.23,481.54,15.62,25.24,2010s,4,False,MOA,16.85
2018,Misiones,Siria,Asia,63.44,481.54,13.17,13.53,2010s,5,False,MOA,16.85
2018,Misiones,Bélgica,Europa,47.06,481.54,9.77,5.44,2010s,6,False,MOA,16.85
2018,Misiones,Chile,América Latina,16.86,481.54,3.5,24.06,2010s,7,False,MOA,16.85
2018,Misiones,Alemania,Europa,3.21,481.54,0.67,43.3,2010s,8,False,MOA,16.85
2018,Misiones,Países Bajos,Europa,2.28,481.54,0.47,88.43,2010s,9,False,MOA,16.85
2018,Misiones,Francia,Europa,1.7,481.54,0.35,188.14,2010s,10,False,MOA,16.85
2018,Misiones,Sudáfrica,África,0.43,481.54,0.09,230.77,2010s,11,False,MOA,16.85
2019,Misiones,Brasil,Mercosur,82.31,430.06,19.14,4.19,2010s,1,True,MOA,15.09
2019,Misiones,Estados Unidos,América del Norte,82.24,430.06,19.12,-4.55,2010s,2,True,MOA,15.09
2019,Misiones,Resto,Otros,78.27,430.06,18.2,4.04,2010s,3,True,MOA,15.09
2019,Misiones,China,Asia,77.75,430.06,18.08,-26.78,2010s,4,False,MOA,15.09
2019,Misiones,Siria,Asia,51.28,430.06,11.92,-19.17,2010s,5,False,MOA,15.09
2019,Misiones,Bélgica,Europa,31.98,430.06,7.44,-32.04,2010s,6,False,MOA,15.09
2019,Misiones,Chile,América Latina,18.41,430.06,4.28,9.19,2010s,7,False,MOA,15.09
2019,Misiones,Alemania,Europa,4.86,430.06,1.13,51.4,2010s,8,False,MOA,15.09
2019,Misiones,Francia,Europa,1.58,430.06,0.37,-7.06,2010s,9,False,MOA,15.09
2019,Misiones,Países Bajos,Europa,1.16,430.06,0.27,-49.12,2010s,10,False,MOA,15.09
2019,Misiones,Sudáfrica,África,0.21,430.06,0.05,-51.16,2010s,11,False,MOA,15.09
2020,Misiones,Estados Unidos,América del Norte,85.25,392.23,21.73,3.66,2020s,1,True,MOA,16.54
2020,Misiones,Resto,Otros,72.27,392.23,18.43,-7.67,2020s,2,True,MOA,16.54
2020,Misiones,China,Asia,63.21,392.23,16.12,-18.7,2020s,3,True,MOA,16.54
2020,Misiones,Brasil,Mercosur,58.2,392.23,14.84,-29.29,2020s,4,False,MOA,16.54
2020,Misiones,Siria,Asia,53.14,392.23,13.55,3.63,2020s,5,False,MOA,16.54
2020,Misiones,Bélgica,Europa,33.95,392.23,8.66,6.16,2020s,6,False,MOA,16.54
2020,Misiones,Chile,América Latina,18.66,392.23,4.76,1.36,2020s,7,False,MOA,16.54
2020,Misiones,Alemania,Europa,4.63,392.23,1.18,-4.73,2020s,8,False,MOA,16.54
2020,Misiones,Francia,Europa,1.52,392.23,0.39,-3.8,2020s,9,False,MOA,16.54
2020,Misiones,Países Bajos,Europa,1.35,392.23,0.34,16.38,2020s,10,False,MOA,16.54
2020,Misiones,Sudáfrica,África,0.04,392.23,0.01,-80.95,2020s,11,False,MOA,16.54
2021,Misiones,Estados Unidos,América del Norte,117.71,465.34,25.3,38.08,2020s,1,True,MOA,10.24
2021,Misiones,China,Asia,90.99,465.34,19.55,43.95,2020s,2,True,MOA,10.24
2021,Misiones,Resto,Otros,84.77,465.34,18.22,17.3,2020s,3,True,MOA,10.24
2021,Misiones,Brasil,Mercosur,76.79,465.34,16.5,31.94,2020s,4,False,MOA,10.24
2021,Misiones,Siria,Asia,39.4,465.34,8.47,-25.86,2020s,5,False,MOA,10.24
2021,Misiones,Chile,América Latina,26.71,465.34,5.74,43.14,2020s,6,False,MOA,10.24
2021,Misiones,Bélgica,Europa,20.12,465.34,4.32,-40.74,2020s,7,False,MOA,10.24
2021,Misiones,Alemania,Europa,5.33,465.34,1.15,15.12,2020s,8,False,MOA,10.24
2021,Misiones,Francia,Europa,1.85,465.34,0.4,21.71,2020s,9,False,MOA,10.24
2021,Misiones,Países Bajos,Europa,1.64,465.34,0.35,21.48,2020s,10,False,MOA,10.24
2021,Misiones,Sudáfrica,África,0.03,465.34,0.01,-25.0,2020s,11,False,MOA,10.24
2022,Misiones,Estados Unidos,América del Norte,103.22,438.22,23.55,-12.31,2020s,1,True,MOA,9.86
2022,Misiones,Brasil,Mercosur,87.54,438.22,19.98,14.0,2020s,2,True,MOA,9.86
2022,Misiones,Resto,Otros,80.44,438.22,18.36,-5.11,2020s,3,True,MOA,9.86
2022,Misiones,China,Asia,57.77,438.22,13.18,-36.51,2020s,4,False,MOA,9.86
2022,Misiones,Siria,Asia,54.48,438.22,12.43,38.27,2020s,5,False,MOA,9.86
2022,Misiones,Chile,América Latina,23.78,438.22,5.43,-10.97,2020s,6,False,MOA,9.86
2022,Misiones,Bélgica,Europa,21.15,438.22,4.83,5.12,2020s,7,False,MOA,9.86
